function	description	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
K02569	napC; cytochrome c-type protein NapC	1220.67	1230.0	1955.18	1701.1	2241.42	1750.47	921.07	957.3	1449.04	1110.17	1323.45	1202.67	1442.75	1943.87	1570.58	1395.5499999999995	1606.2399999999998	1475.02
K02570	napD; periplasmic nitrate reductase NapD	1206.17	1230.0	1885.68	1701.1	2241.42	1748.97	915.57	957.3	1449.04	1106.17	1323.45	1202.67	1435.75	1943.87	1570.58	1395.0499999999995	1602.7399999999998	1475.02
K02571	napE; periplasmic nitrate reductase NapE	1054.5	1122.0	1663.75	1474.1	1924.25	1531.0	763.5	833.5	1175.7	848.5	1115.25	1025.0	1162.75	1479.0	1273.25	1059.0	1281.75	1263.35
K02572	napF; ferredoxin-type protein NapF	118.0	52.0	206.6	126.0	208.5	92.3	62.4	90.8	69.0	72.0	119.2	103.0	40.0	125.2	101.0	124.4	164.0	115.5
K02573	napG; ferredoxin-type protein NapG	23.0	27.0	0.6	3.0	22.5	34.3	20.4	22.3	33.5	1.5	28.2	21.0	16.0	14.7	34.5	29.9	0.0	0.0
K02574	napH; ferredoxin-type protein NapH	8.0	12.0	0.6	3.0	15.5	23.3	0.4	22.3	13.5	1.5	12.2	4.0	0.0	14.7	16.5	5.9	0.0	0.0
K02575	NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter	12703.62	13728.33	15591.04	15623.76	14785.45	15162.98	10085.36	12205.98	14726.03	11034.86	12261.02	12405.46	15780.57	16207.82	14623.25	14818.709999999995	16205.11	14238.04
K02584	nifA; Nif-specific regulatory protein	1923.5	1998.66	1729.0	1671.67	1622.0	2754.66	1758.84	1843.5	1700.0000000000002	1744.34	1658.5	1970.84	1726.34	1706.5	2241.18	1934.0	1600.0	1980.0
K02585	nifB; nitrogen fixation protein NifB	390.0	491.33	506.0	421.33	490.0	528.21	373.33	433.33	339.0	290.64	542.6700000000002	452.99	350.3300000000001	448.0	475.5	486.33	407.67	466.5
K02586	nifD; nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	390.0	491.33	506.0	421.33	490.0	530.4300000000002	413.33	433.33	339.0	304.39	542.6700000000002	452.99	350.3300000000001	450.0	475.5	486.33	407.67	466.5
K02587	nifE; nitrogenase molybdenum-cofactor synthesis protein NifE	390.0	491.33	506.0	421.33	490.0	523.77	373.33	433.33	339.0	304.39	542.6700000000002	460.99	350.3300000000001	448.0	475.5	486.33	407.67	466.5
K02588	nifH; nitrogenase iron protein NifH [EC:1.18.6.1]	390.0	496.66	506.0	421.33	493.0	530.4300000000002	415.66	504.66	347.0	306.39	652.67	471.32	350.3300000000001	449.0	475.5	532.66	409.67	474.5
K02589	nifHD1, nifI1; nitrogen regulatory protein PII 1	0.0	0.0	0.0	0.0	0.0	2.22	20.0	0.0	0.0	15.64	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
K02590	nifHD2, nifI2; nitrogen regulatory protein PII 2	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
K02591	nifK; nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	390.0	491.33	506.0	421.33	490.0	532.65	413.33	433.33	339.0	304.39	542.6700000000002	452.99	350.3300000000001	450.0	475.5	486.33	407.67	466.5
K02592	nifN; nitrogenase molybdenum-iron protein NifN	390.0	491.33	506.0	421.33	490.0	523.77	353.33	433.33	339.0	304.39	542.6700000000002	460.99	350.3300000000001	447.0	475.5	486.33	407.67	466.5
K02593	nifT; nitrogen fixation protein NifT	390.0	491.33	506.0	421.33	490.0	510.33	353.33	438.83	339.0	275.0	572.1700000000002	446.99	330.3300000000001	433.0	458.5	486.33	422.67	491.5
K02594	nifV; homocitrate synthase NifV [EC:2.3.3.14]	365.0	580.33	399.0	364.83	347.0	483.55	422.33	440.33	411.0	332.64	544.67	468.99	413.33	407.0	537.5	485.33	378.67	502.5
K02595	nifW; nitrogenase-stabilizing/protective protein	390.0	491.33	506.0	421.33	490.0	510.33	353.33	438.83	339.0	275.0	572.1700000000002	454.99	330.3300000000001	433.0	458.5	486.33	422.67	491.5
K02596	nifX; nitrogen fixation protein NifX	314.0	439.33	399.0	325.33	347.0	420.55	315.33	405.83	298.0	260.39	521.1700000000002	392.99	290.3300000000001	332.0	412.5	416.33	339.67	427.5
K02597	nifZ; nitrogen fixation protein NifZ	704.0	925.33	902.0	733.33	834.0	924.33	646.3299999999998	767.83	629.0	504.0	931.17	825.9900000000001	618.3299999999998	764.0	856.0	846.33	727.67	873.0
K02598	nirC; nitrite transporter	101.0	331.0	124.4	521.0	85.3	79.14	231.1	224.6	60.4	156.28	73.2	209.3	113.0	18.2	104.0	68.0	63.0	73.0
K02600	nusA; N utilization substance protein A	15360.45	16491.16	18768.7	18192.9	18354.28	17958.42	12836.52	15787.48	17337.04	13502.04	14871.570000000003	15854.96	18703.99	20219.79	18208.75	18428.57	19025.93	17834.570000000003
K02601	nusG; transcriptional antiterminator NusG	15406.45	16491.16	18778.7	18234.9	18368.28	17958.42	12893.179999999997	15778.48	17358.04	13600.04	14847.570000000003	15840.96	18704.99	20227.79	18208.75	18428.57	19052.93	17799.570000000003
K02609	paaA; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaA [EC:1.14.13.149]	9054.25	9977.0	9813.85	10435.93	9385.58	10042.72	5809.15	7292.05	10007.82	7114.41	7428.6500000000015	7613.5	10561.58	11556.45	9062.75	10823.95	10453.01	9257.79
K02610	paaB; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaB	8720.25	9640.0	9688.85	10232.93	9195.58	9670.72	5178.15	6901.05	9523.82	6741.41	7125.6500000000015	6754.5	10388.58	11292.45	8873.75	10695.95	10103.01	9045.79
K02611	paaC; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaC [EC:1.14.13.149]	8770.25	9702.0	9702.85	10261.93	9206.58	9790.72	5246.15	6981.05	9578.82	6787.41	7194.6500000000015	6855.5	10407.58	11352.45	8895.75	10709.95	10199.01	9084.79
K02612	paaD; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaD	8720.25	9640.0	9688.85	10188.93	9195.58	9670.72	5158.15	6884.05	9523.82	6726.41	7107.6500000000015	6727.5	10388.58	11292.45	8873.75	10683.95	10086.01	9045.79
K02613	paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE	9498.75	10412.0	11650.35	11152.93	10822.58	10541.72	5801.15	8635.55	11535.82	8128.41	7975.6500000000015	7499.5	11769.58	12883.45	10229.25	11722.95	11238.01	10535.79
K02614	paaI; acyl-CoA thioesterase [EC:3.1.2.-]	7328.75	8007.25	7830.6	8639.529999999999	8581.33	8307.720000000001	4141.9	5384.3	6110.62	5078.41	5628.8499999999985	5753.25	8414.08	9253.2	6922.0	7686.75	8488.59	7323.44
K02615	paaJ; 3-oxo-5,6-didehydrosuberyl-CoA/3-oxoadipyl-CoA thiolase [EC:2.3.1.223 2.3.1.174]	0.0	0.0	0.6	0.0	0.5	0.3	35.4	0.8	0.0	1.83	1.2	6.5	0.0	1.2	0.0	0.4	0.0	0.0
K02616	paaX; phenylacetic acid degradation operon negative regulatory protein	7019.5	11088.5	9136.19	9612.1	6007.41	8263.36	5616.9	7969.3	9962.54	6556.63	6928.1500000000015	7447.0	10738.41	9923.7	8700.75	11401.95	10887.77	8945.36
K02617	paaY; phenylacetic acid degradation protein	1365.5	960.0	1359.6799999999996	1922.1	1880.75	2282.9700000000007	567.9	599.3	1450.17	922.66	828.65	1207.0	1556.08	2088.2	1180.75	1219.2	1388.42	1165.92
K02618	paaZ; oxepin-CoA hydrolase / 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase [EC:3.3.2.12 1.2.1.91]	5419.75	5095.08	5912.68	6342.27	6091.08	6491.55	2800.57	3060.8	4152.59	3617.58	3800.4	3686.42	5456.0	6136.7	4614.92	5026.62	5686.17	4958.42
K02619	pabC; 4-amino-4-deoxychorismate lyase [EC:4.1.3.38]	3269.7	4609.08	3983.37	4215.15	3394.95	3569.25	3212.6	3828.73	3548.5	3598.37	3755.82	4331.04	3873.08	3618.2	4271.25	4216.580000000001	4684.77	4020.8
K02621	parC; topoisomerase IV subunit A [EC:5.99.1.-]	10388.12	8340.0	12768.61	12120.98	14308.62	12288.01	7201.44	8673.900000000001	9929.96	8421.619999999999	8710.900000000001	9209.47	9897.58	12217.37	10120.58	10143.65	10840.51	10714.41
K02622	parE; topoisomerase IV subunit B [EC:5.99.1.-]	10469.37	8455.0	12888.61	12252.73	14441.62	12402.01	7304.44	8885.400000000001	10085.29	8505.119999999999	8897.900000000001	9416.47	10017.58	12341.37	10290.25	10274.979999999998	11007.51	10815.41
K02623	pcaQ; LysR family transcriptional regulator, pca operon transcriptional activator	786.5	632.0	1356.75	1110.93	1593.25	1014.0	502.0	891.0	580.5	894.0	874.45	1012.5	512.25	861.5	611.75	770.3	1160.75	717.25
K02624	pcaR; IclR family transcriptional regulator, pca regulon regulatory protein	10790.51	10803.0	13769.08	13613.61	14177.75	13472.51	6703.26	9094.75	11886.62	8963.67	9814.4	9871.01	11924.25	13728.76	11612.24	13283.05	12937.81	12022.32
K02625	pcaT; MFS transporter, MHS family, dicarboxylic acid transporter PcaT	434.0	450.0	678.0	603.0	843.0	656.0	405.0	427.0	570.0	723.0	450.2000000000001	688.0	586.0	692.0	641.0	450.8	601.0	613.0
K02626	pdaD; arginine decarboxylase [EC:4.1.1.19]	130.0	143.0	129.32999999999998	114.0	61.0	194.67	105.5	70.0	104.67	90.33	109.0	144.0	127.33	50.0	137.0	148.0	46.67	85.67
K02634	petA; apocytochrome f	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	299.0
K02635	petB; cytochrome b6	44.0	77.33	177.0	38.0	130.0	140.66	995.33	632.33	643.0	257.0	880.84	999.65	869.66	868.0	689.0	552.3299999999998	1065.34	307.0
K02636	petC; cytochrome b6-f complex iron-sulfur subunit [EC:1.10.9.1]	116.0	158.66	272.0	141.0	265.0	177.66	1163.66	777.66	758.0	323.0	992.34	1128.98	968.66	1071.0	852.0	657.66	1189.34	430.0
K02637	petD; cytochrome b6-f complex subunit 4	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	299.0
K02638	petE; plastocyanin	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	299.0
K02639	petF; ferredoxin	168.0	325.65	692.0	152.0	472.0	549.65	3977.65	2333.65	2591.0	1020.0	3160.35	4025.95	3477.65	3484.0	2744.0	2071.65	4247.35	1206.0
K02640	petG; cytochrome b6-f complex subunit 5	40.0	69.0	173.0	38.0	117.0	132.0	969.0	551.0	633.0	253.0	750.5	974.0	865.0	868.0	683.0	495.0	1048.0	291.0
K02641	petH; ferredoxin--NADP+ reductase [EC:1.18.1.2]	57.0	74.33	192.0	54.0	150.0	151.32999999999996	1004.33	597.33	656.0	274.0	800.17	1009.99	893.33	905.0	720.0	552.33	1069.67	335.0
K02642	petL; cytochrome b6-f complex subunit 6	0.0	5.33	0.0	0.0	3.0	4.33	22.33	76.83	8.0	2.0	147.17000000000004	21.99	2.33	0.0	0.0	46.33	23.67	33.0
K02643	petM; cytochrome b6-f complex subunit 7	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	299.0
K02647	cdaR; carbohydrate diacid regulator	279.5	299.5	139.73	686.1	218.3	338.5900000000001	647.4399999999998	551.1	427.07	748.4399999999998	272.4	1085.3	146.32999999999996	66.2	183.0	116.3	252.67	220.67
K02650	pilA; type IV pilus assembly protein PilA	9563.240000000002	7598.82	9202.59	9985.61	11696.39	11853.88	6505.02	6485.0	8505.93	7490.290000000001	7725.120000000001	8266.68	8886.84	10873.84	9278.09	9423.18	9589.77	9243.13
K02651	flp, pilA; pilus assembly protein Flp/PilA	9566.66	8606.33	12217.42	12606.93	13190.91	13516.5	6268.33	8000.5	9554.06	7402.5	8645.25	8837.83	9440.07	11745.34	8932.42	9970.01	10305.08	9308.28
K02652	pilB; type IV pilus assembly protein PilB	9651.37	8371.99	9391.29	10092.77	11752.82	11740.47	7958.34	8326.83	9735.39	7329.46	8683.87	10544.0	10203.83	11657.17	10769.1	9740.139999999998	10946.85	9733.58
K02653	pilC; type IV pilus assembly protein PilC	9791.37	8315.66	9423.29	10573.1	12024.82	12416.14	7648.67	7802.33	9826.39	7485.29	8548.87	10141.33	10598.16	12421.17	10401.76	9763.14	11019.85	9793.58
K02654	pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]	13353.2	15515.41	14749.4	15620.6	14873.98	15793.05	10930.15	12819.88	14627.89	11220.32	13106.32	13480.41	17138.239999999998	17731.29	16426.75	16194.719999999998	16988.18	15372.070000000003
K02655	pilE; type IV pilus assembly protein PilE	12533.96	8880.5	12247.7	13705.68	17642.16	14843.6	6919.01	7140.5	9943.31	8628.32	8925.7	8613.51	12389.41	15504.01	11160.24	11261.45	12399.66	11628.96
K02656	pilF; type IV pilus assembly protein PilF	6949.37	4998.5	6841.71	7534.6	9470.82	8234.59	3992.67	4294.5	5714.56	4921.65	5339.700000000002	5348.67	6664.08	8228.67	6410.08	6423.15	7071.01	6677.410000000002
K02657	pilG; twitching motility two-component system response regulator PilG	7056.12	5137.49	7176.71	7590.85	9696.82	8504.58	5947.66	5523.49	7003.56	5445.65	7043.710000000001	7385.1399999999985	8382.07	9939.67	7765.58	7477.1399999999985	9176.02	7265.410000000002
K02658	pilH; twitching motility two-component system response regulator PilH	7498.54	5400.99	7595.54	8181.6	10345.99	9155.17	5376.83	5379.49	6991.65	5679.07	7098.290000000001	6943.15	8113.74	9842.84	7764.91	7822.79	8903.34	7645.330000000001
K02659	pilI; twitching motility protein PilI	6963.12	5055.16	6990.71	7552.85	9562.82	8354.25	4937.33	4944.16	6339.56	5167.65	6264.040000000001	6323.15	7512.74	9048.67	7053.58	6965.81	8144.35	6985.410000000002
K02660	pilJ; twitching motility protein PilJ	7142.79	5180.16	7212.04	7779.85	9875.49	8596.92	5138.0	5115.66	6622.9	5418.32	6608.540000000001	6559.82	7808.74	9546.34	7400.91	7348.46	8468.34	7230.080000000001
K02661	pilK; type IV pilus assembly protein PilK	31.7	7.0	8.05	10.1	103.65	8.0	12.0	85.5	59.1	24.9	28.450000000000006	8.5	23.75	5.5	24.25	5.5	32.85	18.05
K02662	pilM; type IV pilus assembly protein PilM	8247.37	6575.66	8137.96	8692.77	10573.82	10082.47	6682.17	6366.83	8005.06	6507.96	7333.870000000001	8331.33	8734.83	10401.17	8765.92	8255.48	9285.68	8385.910000000002
K02663	pilN; type IV pilus assembly protein PilN	7999.87	6076.16	7686.71	8410.1	10205.82	9652.25	6129.67	5687.33	7392.23	6207.32	6911.370000000001	7705.33	8297.08	9786.17	8094.75	7777.15	8852.68	7941.910000000002
K02664	pilO; type IV pilus assembly protein PilO	7983.87	6066.16	7733.71	8375.77	10171.82	9648.47	6134.17	5676.33	7372.23	6195.96	6881.370000000001	7673.33	8295.08	9764.17	8080.75	7747.15	8843.68	7927.910000000002
K02665	pilP; type IV pilus assembly protein PilP	7711.37	5768.83	7414.71	8172.27	10056.82	9363.92	4576.34	4851.5	6328.23	5595.32	5915.700000000002	5928.84	7319.75	8898.67	7197.75	7130.82	7669.01	7410.410000000002
K02666	pilQ; type IV pilus assembly protein PilQ	7928.37	5941.16	7603.71	8405.6	10278.82	9491.25	4896.67	5157.83	6571.23	5882.32	6286.870000000001	6343.83	7565.08	9277.67	7566.25	7379.15	7956.68	7763.410000000002
K02667	pilR, pehR; two-component system, NtrC family, response regulator PilR	7880.62	5916.83	7577.71	8382.52	10241.82	9507.42	4871.84	4999.5	6613.23	5771.82	6142.700000000002	6243.34	7544.75	9185.67	7574.75	7404.82	7843.51	7645.910000000002
K02668	pilS, pehS; two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3]	7761.12	5808.5	7444.71	8199.85	10009.82	9406.59	4648.67	4884.5	6437.56	5654.65	5992.700000000002	6059.17	7356.08	8880.67	7392.08	7265.15	7698.01	7535.410000000002
K02669	pilT; twitching motility protein PilT	11954.87	10547.65	11396.39	12592.11	14331.32	15391.429999999997	10787.24	10386.96	12403.4	9919.96	11194.240000000002	13157.16	13675.83	15644.37	13653.93	12481.879999999996	14063.02	12464.58
K02670	pilU; twitching motility protein PilU	14254.74	10030.5	14039.5	16044.3	19915.89	17790.100000000002	7351.34	8390.0	11852.34	9501.38	10536.9	10241.34	13772.24	17080.84	12578.41	12782.8	14517.44	13207.22
K02671	pilV; type IV pilus assembly protein PilV	9546.87	6451.0	8434.54	10045.1	12851.82	11016.01	5522.67	5817.5	7425.18	6483.23	6831.950000000002	6815.67	9443.41	11611.67	8367.58	8311.15	9377.68	8895.6
K02672	pilW; type IV pilus assembly protein PilW	11941.29	8286.0	11325.87	12810.18	16477.489999999998	13788.68	6454.34	6737.5	9098.72	7976.9	8339.95	8062.84	11483.41	14322.34	10220.91	10488.8	11457.67	10764.87
K02673	pilX; type IV pilus assembly protein PilX	3099.12	1894.0	2439.71	3367.85	4145.82	3868.34	1706.17	2276.5	2744.81	2356.9	2567.95	2550.67	3263.08	4109.67	2642.08	2928.15	3567.51	2996.1600000000008
K02674	pilY1; type IV pilus assembly protein PilY1	8864.960000000001	5931.33	8166.2	9011.52	11784.16	9650.68	5183.68	5388.5	7026.230000000001	6244.24	6593.950000000002	6394.68	8667.08	10796.01	8030.91	7984.12	8895.66	8383.710000000001
K02676	pilZ; type IV pilus assembly protein PilZ	7718.37	5708.16	7439.71	8169.94	9896.82	9333.25	4628.01	4822.5	6368.9	5645.99	5887.700000000002	5964.51	7262.42	8795.67	7256.42	7142.49	7631.01	7412.410000000002
K02679	ppdA; prepilin peptidase dependent protein A	0.0	0.0	0.6	0.0	0.5	0.3	29.4	0.8	0.0	1.83	25.2	6.5	0.0	1.2	0.0	0.4	0.0	35.0
K02680	ppdB; prepilin peptidase dependent protein B	0.0	0.0	0.6	0.0	0.5	0.3	29.4	0.8	0.0	1.83	1.2	6.5	0.0	1.2	0.0	0.4	0.0	0.0
K02681	ppdC; prepilin peptidase dependent protein C	0.0	0.0	0.6	0.0	0.5	0.3	29.4	0.8	0.0	1.83	1.2	6.5	0.0	1.2	0.0	0.4	0.0	0.0
K02682	ppdD; prepilin peptidase dependent protein D	0.0	0.0	0.6	0.0	0.5	0.3	29.4	0.8	0.0	1.83	1.2	6.5	0.0	1.2	0.0	0.4	0.0	0.0
K02683	priS, pri1, priA; DNA primase small subunit [EC:2.7.7.-]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0
K02686	priB; primosomal replication protein N	4902.92	3437.0	4878.43	5168.08	6713.17	5410.97	2166.57	2211.8	3407.04	2873.67	3165.2	3164.67	4117.0	5320.87	3928.33	4054.05	4630.49	3968.44
K02687	prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-]	11805.2	10054.16	13925.03	13447.4	15615.45	14166.67	9546.27	10795.73	11997.96	9979.79	10779.57	11715.46	12365.49	14537.54	12550.08	12189.49	13276.84	12484.070000000003
K02688	prpR; transcriptional regulator, propionate catabolism operon regulatory protein	1245.0	852.0	966.93	1699.66	1788.5	2058.9700000000007	711.4	678.8	1052.37	786.3299999999998	724.2	925.5	1440.33	1853.2	1000.0	1038.4	1185.67	1048.44
K02689	psaA; photosystem I P700 chlorophyll a apoprotein A1	0.0	5.33	0.0	0.0	3.0	4.33	22.33	79.33	8.0	2.0	152.17	21.99	2.33	0.0	0.0	46.33	23.67	33.0
K02690	psaB; photosystem I P700 chlorophyll a apoprotein A2	0.0	5.33	0.0	0.0	3.0	4.33	22.33	79.33	8.0	2.0	152.17	27.99	2.33	0.0	0.0	46.33	23.67	33.0
K02691	psaC; photosystem I subunit VII	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	299.0
K02692	psaD; photosystem I subunit II	0.0	5.33	0.0	0.0	3.0	4.33	22.33	79.33	8.0	2.0	152.17	21.99	2.33	0.0	0.0	46.33	23.67	33.0
K02693	psaE; photosystem I subunit IV	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	299.0
K02694	psaF; photosystem I subunit III	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	299.0
K02696	psaI; photosystem I subunit VIII	0.0	5.33	0.0	0.0	3.0	4.33	22.33	79.33	8.0	2.0	152.17	21.99	2.33	0.0	0.0	46.33	23.67	33.0
K02697	psaJ; photosystem I subunit IX	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	299.0
K02698	psaK; photosystem I subunit X	40.0	79.66	173.0	38.0	120.0	140.66	1008.66	656.66	649.0	257.0	933.34	1017.98	869.66	868.0	683.0	557.66	1078.34	332.0
K02699	psaL; photosystem I subunit XI	0.0	5.33	0.0	0.0	3.0	4.33	22.33	79.33	8.0	2.0	152.17	21.99	2.33	0.0	0.0	46.33	23.67	33.0
K02700	psaM; photosystem I subunit XII	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	299.0
K02702	psaX; photosystem I 4.8kDa protein	0.0	5.33	0.0	0.0	3.0	4.33	22.33	71.33	8.0	2.0	143.17000000000004	21.99	2.33	0.0	0.0	46.33	23.67	33.0
K02703	psbA; photosystem II P680 reaction center D1 protein [EC:1.10.3.9]	80.0	164.65	346.0	76.0	243.0	285.65	2039.65	1391.65	1306.0	516.0	2008.85	2057.95	1741.65	1736.0	1366.0	1161.65	2182.35	697.0
K02704	psbB; photosystem II CP47 chlorophyll apoprotein	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	299.0
K02705	psbC; photosystem II CP43 chlorophyll apoprotein	40.0	84.99	173.0	38.0	123.0	136.33	1030.99	719.99	657.0	259.0	1001.17	1032.65	867.33	868.0	683.0	603.99	1058.67	315.0
K02706	psbD; photosystem II P680 reaction center D2 protein [EC:1.10.3.9]	40.0	79.66	173.0	38.0	120.0	140.66	1008.66	656.66	649.0	257.0	933.34	1017.98	869.66	868.0	683.0	557.66	1078.34	332.0
K02707	psbE; photosystem II cytochrome b559 subunit alpha	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	299.0
K02708	psbF; photosystem II cytochrome b559 subunit beta	0.0	5.33	0.0	0.0	3.0	4.33	22.33	79.33	8.0	2.0	152.17	21.99	2.33	0.0	0.0	46.33	23.67	33.0
K02709	psbH; photosystem II PsbH protein	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	299.0
K02710	psbI; photosystem II PsbI protein	0.0	5.33	0.0	0.0	3.0	4.33	22.33	79.33	8.0	2.0	152.17	21.99	2.33	0.0	0.0	46.33	23.67	33.0
K02711	psbJ; photosystem II PsbJ protein	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	253.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	291.0
K02712	psbK; photosystem II PsbK protein	0.0	5.33	0.0	0.0	3.0	4.33	22.33	79.33	8.0	2.0	152.17	21.99	2.33	0.0	0.0	46.33	23.67	33.0
K02713	psbL; photosystem II PsbL protein	0.0	5.33	0.0	0.0	3.0	4.33	22.33	79.33	8.0	2.0	152.17	21.99	2.33	0.0	0.0	46.33	21.67	33.0
K02714	psbM; photosystem II PsbM protein	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	299.0
K02715	psbN; PsbN protein	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	299.0
K02716	psbO; photosystem II oxygen-evolving enhancer protein 1	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	299.0
K02717	psbP; photosystem II oxygen-evolving enhancer protein 2	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	299.0
K02718	psbT; photosystem II PsbT protein	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	299.0
